Date,stock_00,stock_01,stock_02,stock_03,stock_04,stock_05,stock_06,stock_07,stock_08,stock_09,stock_10,stock_11,stock_12,stock_13,stock_14,stock_15,stock_16,stock_17,stock_18,stock_19,stock_20,stock_21,stock_22,stock_23,stock_24,stock_25,stock_26,stock_27,stock_28,stock_29,stock_30,stock_31,stock_32,stock_33,stock_34,stock_35,stock_36,stock_37,stock_38,stock_39,stock_40,stock_41,stock_42,stock_43,stock_44,stock_45,stock_46,stock_47,stock_48,stock_49
2023-04-21,976.8489577898441,768.3288969851972,332.3477265717321,1165.7441617056231,961.5216857529339,780.7430900464092,561.3721280323108,291.6983827845535,192.7453339698234,982.9552432768998,453.9378302101016,260.9591669957411,306.88194365518416,655.6080314982069,251.31136548427958,743.2182811203684,740.6503964900978,677.9301042392376,532.5083622617982,849.4246084901284,766.847606335706,598.6839800306129,147.61013362800497,505.7456134827716,141.12313664032246,477.90461172953866,321.47861220951495,200.7000611232897,230.31036525710198,767.8499461231085,215.02650913666088,1121.7859430040771,699.885988459502,460.7156769540077,623.7529666858459,125.17805191076539,750.900343990181,572.8883257509366,684.1073321869898,195.4468419291685,591.0795044315867,565.3513727270771,872.2066635227648,726.9648011800238,510.1964554701274,262.3062647310756,420.60284646311635,534.4613616794944,558.7203332361443,104.26226215575144
2023-04-24,982.4900768126732,767.5345679063075,337.51006372181473,1170.9373566178574,943.34499595074,819.8523584773394,558.2467950459776,296.606072593642,188.20759012440948,994.9309003099349,469.6550935843275,261.34195237797593,310.5752638463527,665.4507941374377,247.77775036016936,751.4316699628887,728.8038443701067,672.0547620712956,537.268961605957,864.3290291688661,761.1305719239004,591.5331325978907,145.09493061031978,510.778171299835,140.15051311939393,480.18415114683535,324.89978664828993,200.21309470445323,235.04497448278764,762.0997301468569,214.09182056541874,1104.914019546003,719.1597331947537,457.13940837584187,625.5229799196254,125.10509044516789,731.5462372538763,566.8339209246635,694.0254800560425,196.30263559199662,585.2726586591873,569.8663110589672,870.5138446689501,768.090257343186,512.6632055047425,260.2762151892637,430.0069742383911,526.2423213390332,559.6044380186366,110.75745013253702
2023-04-25,981.9940048204174,759.2516777500167,334.25477973025045,1211.475091671922,951.5821588296307,802.8411781236366,551.8409335065111,293.4005191193917,188.8634968926149,1007.623585573009,481.2573368196769,263.7598693467064,302.34128218603854,643.6269747888246,250.7831988289814,731.1721861535666,725.7236185608584,674.7741462158414,533.4553195135741,849.5945444632417,760.8902027426836,596.5906874768424,149.55512485120468,515.071415345175,140.35032812361553,475.40196849943464,320.28277626197035,197.79708816330435,236.9672996129086,769.1284525714765,204.09731539057856,1091.749520814205,742.6850088515558,457.6394310603815,619.7281709562478,127.6596528812114,730.7951603493873,570.9272528361321,696.9488499372544,195.04957639436788,581.1794310099027,599.8424224729389,886.5182520585242,778.2791534695308,517.230505923394,254.71929375521825,438.6566756225858,522.5675665474035,561.4729293609072,105.29965500985031
2023-04-26,960.3146839260269,761.1173265381494,327.4764310566795,1157.7618670909706,963.7000792516849,848.9827317509814,566.1056582001474,292.0457936879103,188.86692776156565,1016.2643016883554,493.94232716166135,262.36083158444137,302.7003551233593,648.9949774268287,253.94183111634223,729.1406210605492,724.2123618276878,687.7537556844594,538.5389686662868,857.0955159625713,776.968391769935,592.8699953323941,156.5776556549811,518.9921458210426,144.0852450863598,467.8632718525507,317.38582044517466,199.62953423595596,238.8436477974883,809.5459349478663,201.0933311660833,1109.330692440888,766.11575819901,461.1604679680206,615.9140404224213,129.21246118395035,752.9019150800235,577.2747524661125,698.4703536447852,195.99429891328052,580.9232982817474,609.4886492156706,887.5529590058358,767.933037736478,510.1870914787023,250.67430399203718,440.2586566182939,522.5343900388649,562.9928469729731,106.87210981119043
2023-04-27,954.2842600954559,768.6858143888019,325.40614358125936,1146.8301900148356,974.6056313403723,810.1022540896366,558.5580782322963,298.2198660229212,185.65852103289353,1027.1455469377452,511.5460797519758,260.84633818936277,304.6680032382485,668.2507795932145,251.35546795929713,742.0004028750311,714.62922299644,683.0425689255682,535.997683599399,862.6487560726328,788.1916917782024,591.1539090467716,151.25552682366163,512.6809737411875,144.6508705987755,479.55106583676167,319.2157147146365,197.78322087520303,242.5478087720499,804.8412618627942,199.46216896239739,1092.9856670057263,795.5149359388093,449.1371133724188,619.5665959430803,128.7036553455385,745.1332192363915,595.2466415140764,693.3640483416316,193.5950070511895,580.3632754793947,615.9478629397894,881.2467877370829,749.0358338817375,504.52026858193125,258.07471401493103,440.86385452762914,524.6306498380118,562.0266680010145,104.69205910949286
2023-04-28,973.3968191585395,768.0478429268755,321.8682938884211,1176.7714047677173,957.4657641460758,798.3392320492346,559.0510661665472,298.4245479170826,186.11974519758306,1047.473607121429,515.5672766645512,250.04630917247886,306.86575321845334,669.3115059156095,251.64156729132532,745.6393216982876,714.4714592263254,682.3997423283972,538.8265646398014,855.0473250132356,780.1086958486358,621.6687658832857,148.38805286212244,513.8043796457027,143.10183587182217,480.2909816419899,315.2734797869558,195.7039017756973,247.7102357588649,815.1341318736058,202.2067126951476,1062.5025433257956,835.585731339375,443.6634857011251,626.3780744742289,129.83878255490234,755.5078849467673,586.3640605779096,694.4979170264068,191.98346032260235,580.7416466986907,612.7015207893952,850.817600713349,762.5991122592208,504.38598991198654,255.4863729199308,437.16858414109595,526.3203760778249,557.7819484497353,97.6789930386093
2023-05-01,978.6945313221962,770.9384056892918,320.40287743662594,1146.618874765209,959.1746875790748,769.1732410303297,549.2702535504903,294.03844233197594,187.6560342767233,1044.3925521360868,510.27626983156654,259.3261212817996,309.2455168990926,675.5565129115852,249.61831511337118,736.6248128800162,683.5678794823243,691.5464547026434,541.0393445080582,852.8517918784828,779.46890366209,629.4074637789333,142.21902012955454,510.61567556442094,141.9651562476066,491.8108729883998,319.1912809941947,185.97039017499085,240.15534383106197,812.6623877926813,200.1319233329256,1040.530949303694,880.2168395821492,445.2389264516519,628.6955229209043,129.07480480525817,768.7521747851314,582.5518600349595,692.5053052032255,194.32363217361723,571.4344001914138,636.9128764019821,854.0736870115101,778.3753206584054,497.3320340451049,250.47663191701128,429.5025587247839,527.5298675157709,558.5177906095835,96.25820683817227
2023-05-02,968.2939623319741,764.9303776528074,320.2061970056068,1134.9507030245813,943.1401068594353,801.3649595303282,548.84670928392,302.04997055552997,186.66291327023157,1047.1463551228596,509.64647555719,251.68151466341268,318.60794177857866,673.6410764492995,253.84953869448657,725.4292782670567,681.5221378110338,683.0878054013444,546.2976090239505,857.9136838166539,783.4409165717594,643.8540043898325,146.97778602417526,515.9023869625115,140.52556961330615,487.24235107018984,314.94437035557957,189.02953360627106,240.944195857692,784.0723837048131,199.37729164030267,1016.1571100481267,878.8707381520601,437.6762222868289,631.2557915190423,129.4971258852934,805.2859775585117,591.6578135160266,689.5203765519302,197.46461415300334,563.5964586265354,622.8816148063939,859.612422875119,752.1991814487294,497.5034080041614,245.03681132213828,430.2689134148093,522.8015660688259,561.1156184145449,96.26972346202545
2023-05-03,984.5881243482381,765.2622661118243,314.04452412135714,1129.0792078667553,912.7889110144121,810.5264618377432,555.0481467824792,318.05151234856766,185.51356867905017,1044.975953166245,502.9255547968476,252.88686978051066,321.2716013933397,673.1374924133303,260.11606443541,716.3601209996799,695.6181617488343,688.0989795097632,546.7571934544434,853.7028049482687,806.6494929299105,635.2835237865158,148.31349018462586,511.6992202353693,142.60998917564183,493.0537436601957,312.1427076178788,191.1923848147945,242.16390487974516,773.9082008977864,203.00620662804297,1023.7531401386998,883.8749542741922,437.5976576580487,633.4007826274246,129.75553830651174,806.1962516969132,585.0700358862117,701.7743531684779,193.68507018651522,566.247316968435,618.5599514756296,887.1082558333127,741.5514824978462,492.8700478634592,239.9835060410069,432.51539716830183,516.8154989708021,559.0260909446205,90.10328444667148
2023-05-04,988.0776012328554,763.081520026085,302.26602765652564,1158.2757123018714,884.1923277208389,828.155967494622,548.5241742764761,328.95957025104764,186.87152891268974,1035.7435719707928,492.38859709619516,255.92086205481388,319.6996483819054,670.6422483340601,267.6442473074279,705.5202878056369,697.167952715184,697.1847318592113,550.4059666155918,851.7988764182575,804.5580735307744,617.3122127928833,144.13127992363363,514.1868857281067,142.57881277417246,493.5398988419814,316.7305541095089,185.97200054456258,240.95762998503807,778.0419471300804,199.85344668348333,1049.3382872569778,905.5751299755763,439.04818589320456,641.5344771927009,128.10331713283946,805.787273595436,589.1048505961496,695.1984596994372,194.8981652980154,560.1309113089961,629.2535471002618,904.2838867523292,744.8506860949705,480.7553583204502,235.05018163682092,436.3935816532262,516.99445547945,545.6193086943076,93.54459765883524
2023-05-05,990.4136936557795,759.3352255247055,310.42940026492414,1140.9008803136924,869.3516996600537,836.5848593737883,566.6519225000562,340.3963071629762,187.5200418182301,1040.5523550034868,501.51503642327856,250.3732147427843,324.1151716758365,658.5752203254694,269.59676746542016,702.2165941718587,704.5857225651549,698.1903238332399,539.0657650327065,854.8919691520723,811.2663623440774,621.994144447751,143.83051254357034,525.0950041259299,143.04600923750397,496.43187295169446,321.40889270418097,187.45264763041308,236.55216763288465,730.4555007514056,197.78147439763407,1063.700552841809,896.9482471612396,442.8751286729074,642.4667602754963,129.52861252541715,799.7254730793669,594.2460677277045,698.8966837954815,200.62693669051288,550.7203627685748,622.8323011471265,918.413667313522,763.4693070769022,482.777410094446,233.68635777211009,441.61452137641527,520.9160538194537,544.1869804078688,94.44846259045887
2023-05-08,1004.5733322029919,769.0015118569522,316.71808590124317,1142.6385942373693,867.9108846992611,849.4796396315221,565.8777924704913,341.96330423065,185.56896599364617,1053.42891147404,488.4791225162254,248.64468685966403,324.92310051259403,693.4066476098731,267.11347142290106,692.7494629952101,696.9702689753672,714.3977007321823,528.933971408935,840.6313952717546,838.2832521865533,628.2208103370165,139.58155063911553,525.3347813372934,143.24305071889913,502.0791763811154,329.7274123722202,189.05781911859773,233.92513428240045,745.8945134687837,194.7363571184238,1046.7307283182292,855.5190190611319,435.76555954190314,638.7959765030524,128.23160736771055,805.6303759502398,581.7730854386027,676.5375275876779,196.8111033114862,548.2882451207881,614.3188742721646,943.8081917974544,756.1399442128695,489.1448477275841,233.74531554865976,441.4241127898646,517.3126116577384,544.2748303201909,92.2239675779082
2023-05-09,1007.3294038456789,768.1238546515999,309.19852044253435,1169.6561558557569,876.5598240510976,840.3397438219237,567.7472089714009,341.60485848347514,183.9817265158418,1054.5171038659594,481.5328041465659,244.63791907013137,314.42276959057654,687.5003170143918,270.55675123757413,683.0137144378651,733.996479287822,723.1344902810035,534.3328793204965,852.7300869313435,857.3381888806247,620.1671380634366,130.08859833453042,522.9905054377989,143.9882737464639,503.0898895858731,331.0917467259538,194.80583959505046,235.70464010037472,761.894591449905,190.67512647368437,1028.974980012942,893.2609121195678,436.3416142276969,636.3397462247191,127.55424659913841,792.66656680744,574.5946616802125,667.6430037452125,191.40707395266725,547.4010328103157,606.1027875681682,962.9143888949036,759.754595672051,491.3745496532032,230.07889298641638,440.69861989897885,518.9899901516591,548.2887267159895,91.91666157050118
2023-05-10,1020.5570018355085,768.4633817469056,315.87665931105596,1157.1061234077074,838.8421158583229,846.9108334230892,575.5533409262887,345.91906546796787,184.73353375503677,1051.5507772180488,472.6493557144793,247.33106433258226,317.34306998264776,678.1267620892841,277.3785034107372,670.8533879187132,725.5791006040209,739.6888526392356,538.1251168035384,847.9124536749139,860.9036815121001,621.8592976874678,120.61966343246155,517.7421480501498,144.05416328228216,500.68454318255334,332.3325593953031,199.8476238069217,234.12381188094955,741.492714945791,192.21715912495011,1024.4640160388365,889.4374995283722,435.1195351228656,646.496629016793,125.13216752364981,784.9106698725077,574.7298435837821,662.3019763974402,194.80207655303522,552.1298700776133,605.8210647275108,958.9479637225318,758.486015195422,491.082143133491,229.83397133373913,439.52030871808176,520.1921588766196,552.5218440167845,88.48591224802092
2023-05-11,1009.2927587486522,760.0954576236063,323.3197690360181,1164.389707024485,848.8020438879719,816.7131526019137,594.6158805486394,341.8337713024131,185.0262722257185,1060.2436269672528,461.9988221080092,245.1143412333679,318.66768994845586,729.991570528393,279.29397000922796,692.971514533283,743.908364994223,743.3442067182427,534.8667436491063,864.0617101779005,846.6023193709036,638.6994969330847,121.38488507162421,501.76297766011214,143.7961457741754,505.0788906938151,331.373313273785,203.0765750065913,230.0677214469301,716.9836822355459,192.0105588736391,1026.0333147082422,881.0756514080778,440.8816721895425,643.007091804908,125.4719064508542,785.9688323945863,559.0716963724808,653.3516139862281,194.95373556870518,563.532323270771,614.6611676271884,930.9326502606316,721.9644318987946,496.5377201083445,229.49847534589483,447.42049791166704,516.3944961757944,554.710830229244,90.75942717003137
2023-05-12,1005.0018554725149,758.2938765526972,323.7445069605651,1179.6424260539509,848.2061968946895,838.3233184385298,590.1420395855533,332.8193547416936,188.64121727973065,1054.7775779000863,455.98344868157085,245.04769074438553,319.2625255001674,723.2540838089395,279.2326173338541,692.3530242165899,746.8365942971627,719.1325230873389,542.5350302146157,862.3185544936155,853.0464956502336,624.3574575391307,119.89715686109436,498.14800454324495,145.5714003610077,501.12375936002366,334.9513200462219,199.98374802141979,227.91635129360705,712.7045653449787,197.88753584787023,995.4621009980381,850.4488095321007,432.0656878104442,638.494400045702,124.6058803807732,755.2451263104975,551.9239523312302,639.8922798861897,191.3396486805903,570.6357498623966,621.0232566474915,934.5785895616715,710.621880971457,486.46926933431155,223.9229546165924,447.2213457594126,520.3092155690841,559.7672084631403,92.48058794072116
2023-05-15,997.4435251662154,758.7105349176884,321.24733588433935,1174.7765710817948,890.5114150342222,801.4805044751811,588.0843581168701,341.476612855983,185.93185727438288,1048.9627795091556,450.4569643720911,244.28104349431456,309.1153175065222,734.803139486107,283.4590185573316,699.4553151198653,733.9664859423539,719.8522628074724,539.5925440256376,857.8238789853021,875.5125181501296,625.4474262872145,116.09172928094942,499.7279988216496,144.1735476509068,493.1340703460326,330.3262033073383,197.8729441841204,232.2562625263609,723.822506063821,200.40062885653415,978.5188793512852,838.1070752570905,433.4153009679483,636.0170795288739,124.31251500608676,763.2136799634435,548.6471533044445,641.4335314637323,197.30378521087897,569.8460655014833,639.1656612280519,944.3796257223303,694.3110063377974,479.4878235140564,219.96871590844654,441.46389725568577,519.9959105029747,563.3646004470567,96.04884926047595
2023-05-16,1001.7477082546009,756.8160651319445,304.43549062838326,1177.2835029010853,890.7456429635915,805.957497560438,611.0588997686242,350.5676361053018,187.35821507955254,1040.1342836024617,445.16270892535914,244.08578696795496,304.3781467977122,744.7283693141843,285.77163502617833,684.150368620871,752.3717505148078,720.7316509406631,533.5247898037017,857.5157798381981,879.0900524692224,635.7246225990659,115.09536145788213,505.28752256469534,144.50644071127135,484.5183416021772,324.10020269881176,202.96182169833438,237.9287249062713,730.2372532473124,207.54496023264107,996.7742776305971,853.5201998637547,429.39721868152935,643.9064243096001,124.88857704148381,755.7921695185655,542.2731074679707,643.183250401655,191.26757668973823,574.107367606123,625.217467261113,951.1288812474588,688.6513559521753,478.1406181757544,216.4521716243718,440.4652768760108,528.5099316987273,571.0501383619787,97.04851908651074
2023-05-17,1002.2742803145255,761.2675977785536,313.76235505316146,1155.5600149210732,888.7694618328529,769.3381379521159,623.8777946124478,366.07431032663817,187.49275955978612,1020.421644065147,451.501800123562,240.3307771911485,300.40427554496296,757.2260717012936,287.4464823276709,677.362485499054,742.7421833430976,721.8491134046053,532.4740804128685,841.6589786654046,876.362816363746,639.4169747813621,114.61428529595884,497.1335974927156,145.74523432090962,467.0638318397596,322.23940157117016,200.00958987117158,238.60119820572083,741.3054085710614,213.12473303108646,986.0925089895268,866.9581105505251,430.39385792109897,636.6514728401014,126.94254465375407,729.3813156103882,546.5336913610004,645.8284447105025,192.37421083082694,571.4403540247379,638.1026698281688,926.022684451823,688.0059291438585,474.8171392878665,213.3682940918774,443.48421590543273,533.4656121236452,569.6377029520877,99.34315865159355
2023-05-18,1003.6545174241913,757.168450655146,311.8582736074314,1148.1888313947773,873.6794018244002,778.5852265722046,626.9364464305067,354.4974815943431,184.46325657503812,1024.804342173826,443.0847949235281,241.87666881959515,305.41023971990995,733.4605168356878,278.5892636242662,700.6602814516083,748.3580357779122,717.4886160858495,529.4568930303344,834.6993656156816,864.9128842473727,648.9605162392669,112.25124270316094,504.2948840579809,145.41625333613825,460.57612585836415,320.47734438225143,188.23012459861977,237.97051571558146,738.330611641633,217.33698010115646,956.7674919462386,894.2952094689157,434.2339622301982,642.4289141163218,126.88876989998889,747.4894441471455,532.4594518325308,650.6594003734663,189.69194177673458,562.1544840394806,621.64414827709,926.687205334266,679.1214118366752,477.7162424796853,205.11780776981857,429.2722404049741,539.8205147093099,574.8377815960464,96.16516818002266
2023-05-19,1004.4359265703816,762.4883941861377,315.49867117100143,1152.7000689953463,896.6936828514924,764.5747484678295,627.7244505322119,354.6082135461116,183.9570895610691,1021.53476582016,443.8542606247477,242.25159444517982,299.0479587434717,749.1186707024739,272.6369654186788,697.5097511824354,744.1366498967708,720.9345672984625,522.0603165059562,848.1154774829313,858.7601081496202,662.3350093662013,110.8533748414502,504.4825569788209,147.72022126955832,458.860838180357,326.07794783301244,188.32343678894165,239.9435205411764,739.9814900000496,221.7505063917755,946.9352378566307,870.9177354100998,431.44284434984576,643.1458261465257,126.65246565580107,760.3695897532015,545.2322981527867,644.1532525993538,187.1788472596748,554.227054071368,652.9208560203774,932.23111775144,684.39683299757,469.30517916569875,205.250636812026,432.7511778135331,538.7502456386418,581.0107578132413,103.15089576977391
2023-05-22,994.516978115947,757.7467656478854,308.5466887899107,1196.7837551583805,919.1454495599515,762.5127454075324,628.573863623804,348.92204212839533,185.55950663608908,1018.3682558519571,441.2124489185804,245.1725332010026,298.0397954026769,745.0901950309402,272.7473257714329,708.7715688361075,769.8231535834166,726.6998552984007,525.5226952688234,845.6349696123689,852.3436515019538,669.6663674931185,111.46745731202613,496.28642618225035,147.46988420943657,458.34368102762755,323.9212976905942,194.76755931664275,242.2500242415659,767.2477418001877,223.22772287374406,949.1675950591435,849.2310613719548,431.6095253791065,643.480246419374,125.18102606561719,750.1456990697125,542.2431017099717,646.960104043697,188.92464285820822,551.1675249572662,660.7066368085533,929.8350032674768,653.9424087311899,466.55615838887906,210.36376651730066,421.76856321315734,539.3564781584372,590.0313728200703,100.73522687759528
2023-05-23,995.3493690873847,751.659117906641,322.15805467767217,1195.0896692098559,919.8488350265529,790.4578770267815,636.4900049812617,342.9088068342617,184.37087794333485,1023.4022597353224,434.90698222749916,236.13784738943042,297.8583991238661,717.8533187497544,282.80178098523606,711.2508178859185,756.0202565147503,719.4986661952051,519.0240108344782,830.1382670187675,863.2231901197454,695.0395703696731,113.82840147302181,496.2096597556929,147.10120287848434,452.5030324746443,333.30892464337524,193.84680441464585,252.85126530361597,795.9404258081856,214.5746337234279,939.7176995761588,834.0458599856054,431.3601249111092,643.4903341316898,128.44000505367586,730.3734722297689,544.6389037971179,651.1477584379012,189.0234887179675,551.9807078287536,644.8838444608734,932.1515481785847,659.3534116643943,469.08872886973586,213.18476202750875,431.1494334493256,543.7634201940391,590.8388581284925,97.14872645971195
2023-05-24,989.4052792065634,750.8821713251773,324.50090561410593,1182.5807326440183,899.0430914226325,767.0652756691861,618.4231373076171,341.4830240109136,181.71611480049583,1014.4305706437333,430.98163586449255,230.68794633958018,300.33662732666073,732.0246135078515,279.4062783340466,704.9227879823472,764.6287215982499,712.216095798484,516.6355040652599,847.9530404643212,872.890335881356,702.1217565713207,116.88507259099832,484.85749930439556,148.78325396374262,454.87665926140966,338.07599774314536,195.50048569147106,253.0546437690828,790.576924413429,216.52081403909932,935.8282480955164,853.5904815878922,424.34030745294905,641.3758267145614,130.71387926178406,719.026487719394,542.475544292099,645.2600270530959,190.33388693271058,548.0720241695201,642.4687052401415,946.7225911336478,652.1393005511605,474.66630949966003,217.2547073615925,438.3155608224878,544.5042963533905,609.296871276035,100.28084961041367
2023-05-25,993.8629459866439,746.9203537097349,323.89037494005333,1222.7266977230358,936.4710798027706,797.7428569261195,627.5968381111406,332.9771303007664,182.57514330241025,1003.3152162398458,416.4189589934959,231.9066910247527,303.72915500765777,749.5970361862883,282.5677754686599,712.4887961692552,749.7030404590622,711.0259224079693,511.62880444911167,819.4954504137204,881.1837567083994,693.5104306653546,119.84660574778539,491.9307969467357,148.19543512434566,458.47814313272613,335.14747980630716,187.30652309689734,253.64156230320938,781.259042998841,214.4589333900988,967.883295699089,819.2889464430606,426.1619284830837,637.2803833864571,131.7388017572377,724.0728338548281,546.3440738040006,639.0127831158073,187.6998676397449,553.4458399832783,670.6293691216898,955.3251522832385,642.9699609681513,477.3181044956638,229.42761898894707,439.1051932847791,551.4101980200403,605.5560601833602,100.10493654490354
2023-05-26,1001.6814917549176,749.1395742789156,317.67651733315125,1200.7264647950922,958.6704079802277,823.4909283201848,645.2311233027946,345.8378574192811,182.80414735776287,1000.8365645610997,429.6645331559565,235.1480214071194,297.8052082955861,730.491222634755,285.7318819420782,709.873565269277,749.5718960769129,721.6010056467528,514.8606677083093,839.0159364334883,862.1598975548357,696.5414604537659,122.27718016852916,483.3255050972189,147.5691463730098,453.3394238586092,335.36647269429903,194.36734795948382,264.24089663380744,765.1746048943942,217.2002996025566,977.855854122999,827.7606920433741,428.0638120887956,638.8866716005186,133.6613012936089,743.6612094736599,536.2142067211353,644.3445629172884,191.00217544734898,555.4142208148082,689.4328277753173,959.0768244489916,645.0930126958675,478.5348083411173,219.53115636690393,438.6581842624404,548.3750123427436,599.3536723970528,104.536781165038
2023-05-29,1008.2421369171486,749.2869156310045,313.2273132980776,1209.562276618641,981.4704241035008,806.653317697807,645.626728115039,352.3267771078293,179.34858355997238,1000.6925978597392,425.43794050085666,234.79368792160835,294.895189426175,733.5195863719431,298.30185200662567,705.1709095209308,754.3181449248901,741.8212408740724,513.3359359999743,866.2377438511118,862.8915608983718,717.556207312249,124.94975017293493,485.60860217805555,147.61971943158076,449.5592812878432,335.83434689680746,198.33708589526984,264.1200317505501,759.2008588120126,216.0722618202082,995.0428562221902,855.3120365880668,425.1846847142851,636.2317538916051,134.100233341118,771.7755306844724,547.5158817112966,636.079542966411,190.1551112713048,550.395835721465,685.5107755815004,987.0643621640812,630.7337605502701,468.2923833122298,215.67859025383854,440.70276849612327,551.3702814846913,602.2151491756584,108.30705174615561
2023-05-30,989.0931056374112,755.3780524559253,310.88637018545785,1230.7521121109387,950.361614723652,807.4184544445451,648.8108354158901,361.0740863143299,176.56556570439554,1001.3606927513165,414.9067707222864,237.17913836198798,299.7864707743743,758.5370665705345,294.8148546142505,718.4723027120502,775.8251032690766,724.8496726257936,516.042659732481,881.1909436674653,860.958439281364,703.3937204057296,128.36683508949847,479.0206340529406,147.54105580822315,449.3098595936468,339.2627727827903,195.4232345700525,260.4189206756686,761.4726243280919,221.26680864162543,1034.452334561155,821.3458730048129,426.70707006344537,631.770810636612,135.27978922577603,753.9908267132075,541.09306872841,632.2469159448889,189.98609758170454,552.3994554752311,693.930551397853,987.5769340580845,617.6038763000294,473.4601232669291,215.57048438004082,448.76579851097506,548.1511251077527,593.7531021746435,108.14367313808908
2023-05-31,1004.5474893619797,756.4618982090841,309.47064567342153,1206.91390056961,991.0758529066595,786.7579538786987,640.9059160064686,365.5940990721773,173.36406561873707,1013.5430848463267,420.9640671585661,241.30902056844886,303.39032098118827,755.8841301554303,287.9583741199894,716.3744940750453,760.8269307053345,729.6339422413987,519.477867243564,904.4777548163391,865.3934618908145,714.3799194238,127.40790346729223,476.6961022758423,148.21126198441107,446.98288931573063,340.6372278820927,190.63905007590566,255.74286892468453,774.5007961821491,225.96223540654356,1018.7522155615605,836.1589431368162,424.436059231252,632.1143071916482,136.93606352218472,768.8119877482357,549.0386028360493,644.9185226305754,187.57581580683092,547.101681010352,682.5437644598047,983.7879736819829,594.974397643096,472.5039217569709,213.1256936941124,454.32131331123526,549.8883464924094,590.8722876049438,110.05780089738637
2023-06-01,1013.6410078305511,752.9947999398719,305.7091726426436,1147.1399245401635,965.0538755694669,772.3645284947577,642.2044313955626,358.7768730611322,172.48012127066627,1002.5854488463601,422.6549575361897,243.4075604111464,306.05671207102904,756.5900017097981,278.28062567672504,707.3759370780408,754.8090843853721,725.3878495803407,520.2350918618254,927.5567446891531,874.3467093614835,702.8791671978048,129.93298042412792,480.8978128285166,147.41168758175453,452.0842612761147,340.01078696215035,184.4875856824925,258.0719239186101,779.2109845928857,224.90837977434632,1019.1487133291917,820.1064748641164,427.277106362275,632.1974725955732,137.13534541463747,775.3222270171972,537.9467863610631,639.0096193548683,179.9922377851659,550.4394737753089,663.544057890334,986.69028501802,598.5596575208832,476.88614185572646,207.64898380245418,453.96543534273866,557.8509493804028,600.7645130892429,113.37319214782615
2023-06-02,1018.3534980288143,748.394616792567,311.7068474017952,1143.545541625945,977.8120053171331,760.3963476365253,640.671445794275,360.23897305850466,172.8859644466693,1007.5302501534253,417.0480631139689,237.75805081446845,316.5976233683202,806.8218125621074,281.11765095923585,688.6036655149198,743.2729103414185,730.40973929884,525.6820220320355,908.7733530526395,873.7615063507736,705.2783035512136,133.19577696791578,479.3507427854765,145.75589585216255,455.85211861242243,345.41271816957914,184.0638679060891,260.15773375890734,769.9545014679148,220.6942685858106,1037.6439579190994,828.5837877469695,429.5962668099381,639.0316746057276,135.90526774337238,764.6630815042063,539.6355493315906,635.3236348746417,182.78069530807846,549.5911500177627,648.4611335739368,988.4422853508604,600.2484464109868,483.5369807402103,209.6087432060093,457.3052547648335,559.4659655194088,600.1407271086352,110.86832655796836
2023-06-05,1022.5237368084843,747.0710001565341,325.99030836304996,1180.0751250944038,992.4645533177902,768.5369727749562,640.1130046122897,351.2263028029732,172.50742247251242,1008.8573633722523,419.28894055648743,240.01674408319838,322.8030807799298,793.1543676654755,276.9160943975404,709.0708505427699,755.3246421363397,726.2860887226761,525.7700392332141,907.6397882676401,874.7717974235043,710.9429575402025,143.03138665814114,480.9263644673251,146.63304450109675,445.665851304119,343.2483306237375,189.25912592945767,262.2448043196208,687.0438155735911,224.27600160417373,1072.1720780854544,785.3274860572055,436.62319462870767,627.2443121661379,137.00580077474902,764.2579016216049,517.5170759128189,638.3080044504937,186.90846161894885,551.8194086590935,658.0106357594194,981.9389805445552,582.8070222540917,488.6289634447562,218.05064169384437,465.44126840864783,550.174632548758,592.187464521934,107.99008419642001
2023-06-06,1005.0397880109373,747.5767004928873,329.57356200565766,1142.3782243001742,1010.8409717346051,781.2692569592659,634.3191045332161,350.21669932681675,169.22355991108387,1006.1703383809464,419.3810760782792,240.9762800460677,325.48300039402227,798.6172092246056,275.3355525463723,713.1292013220117,771.1964565957485,725.1683399738873,527.441128132122,905.1994828849495,868.8563232491304,717.2502793924011,140.9479027372011,483.6640624791987,146.7903197799709,443.84800306197053,341.83067829454154,186.9871443624837,253.56487123460252,694.2166503340401,225.60428998193956,1088.4429369108034,774.1353602620205,445.5216181220501,625.8788515320913,135.9861455382358,745.6383927556108,501.8199999612362,648.5679070935241,191.92768009355626,555.3886483344653,644.534029334077,1014.2673690698566,579.620005125339,487.22487928642676,225.26568990191944,470.29716359109403,560.6677753774832,593.9743421269759,106.63851337810863
